玩家pid,玩家等级,累计充值rmb,评分,情感分类,Source,评论内容
1908008898,10,0.0,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1367150495,33,3378.1,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1706483942,8,0.0,10,不满意,大R反馈,提个建议
1778105619,44,944.7,10,满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1065351088,36,1178.0,10,不满意,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1971451730,46,3585.4,10,满意,小R反馈,这期抽卡也太坑人了
1768174025,49,8138.3,10,中立,玩家评论,65神兵扫荡连着七八天三金什么意思
1479699578,53,0.0,10,满意,玩家评论,能不能增加一个每周经验礼包
1542866343,30,1745.5,10,中立,论坛讨论,65神兵扫荡连着七八天三金什么意思
1297534327,26,0.0,10,不满意,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1472558762,52,9529.9,10,不满意,大R反馈,能不能增加一个每周经验礼包
1793767007,50,11086.2,10,中立,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1247805312,49,1551.5,10,满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1795576918,29,0.0,10,不满意,论坛讨论,不用了?弃游了?谢谢
1520925661,27,1985.1,10,不满意,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1728689204,60,13819.3,10,满意,小R反馈,你们这破保底，早晚逼得我不想氪了
1979983689,19,0.0,10,满意,论坛讨论,这期抽卡也太坑人了
1482344600,26,2403.7,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1856105491,28,0.0,10,满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1061287901,43,1796.7,10,中立,小R反馈,还想要多点体力
1426365799,18,0.0,10,中立,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1560437227,43,1790.8,10,满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1773340520,42,232.1,10,中立,论坛讨论,话说，那些低级材料以后会有优化么
1393279612,34,743.1,10,不满意,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1800935520,20,0.0,10,中立,小R反馈,春节会有新的198自选吗
1088212253,37,498.1,10,满意,大R反馈,不用了?弃游了?谢谢
1448849642,40,14772.8,10,满意,论坛讨论,这期抽卡也太坑人了
1831549051,62,4918.1,10,满意,大R反馈,今天阿列克谢
1884462705,24,1898.1,10,中立,小R反馈,这期抽卡也太坑人了
1286849239,28,861.4,10,中立,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1418146346,46,1665.4,10,不满意,玩家评论,今天阿列克谢
1357710531,24,606.9,10,满意,小R反馈,这期抽卡也太坑人了
1240429226,35,1586.4,10,满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1225192816,48,9855.9,10,不满意,论坛讨论,还想要多点体力
1924633005,29,2491.0,10,不满意,小R反馈,不用了?弃游了?谢谢
1217636025,45,2203.3,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1618174096,26,688.4,10,满意,论坛讨论,今天阿列克谢
1429337540,25,0.0,10,中立,小R反馈,国服大概什么时候会有累充奖励
1275442096,45,2160.9,10,中立,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1618250350,51,7207.1,10,中立,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1761275256,57,524.3,10,中立,大R反馈,不用了?弃游了?谢谢
1711920075,48,10234.7,10,中立,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1924120252,28,1264.5,10,不满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1122608848,31,1463.2,10,满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1330609685,46,23856.7,10,满意,玩家评论,就一个意见，不要实时pvp
1342584889,35,3791.0,10,中立,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1451332004,12,0.0,10,满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1111452809,24,1426.7,10,满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1525663740,49,12721.2,10,中立,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1939933800,40,1188.6,10,中立,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1818177013,30,551.0,10,满意,小R反馈,这概率是否有点过分了2:9
1810266267,31,1802.5,10,满意,论坛讨论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1701013633,26,0.0,10,满意,小R反馈,不用了?弃游了?谢谢
1040622907,49,11091.3,10,不满意,论坛讨论,这概率是否有点过分了2:9
1362017493,9,0.0,10,满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1976874689,22,1242.0,10,满意,玩家评论,你们这破保底，早晚逼得我不想氪了
1480434888,32,2718.7,10,中立,大R反馈,今天阿列克谢
1880396723,44,12865.7,10,中立,大R反馈,话说，那些低级材料以后会有优化么
1822112936,20,0.0,10,中立,小R反馈,春节会有新的198自选吗
1732594626,46,17974.7,10,中立,论坛讨论,春节会有新的198自选吗
1351509407,53,7665.4,10,不满意,论坛讨论,你们这破保底，早晚逼得我不想氪了
1256248214,23,0.0,10,满意,小R反馈,这概率是否有点过分了2:9
1579524893,47,12611.6,10,满意,小R反馈,今天阿列克谢
1784399798,8,0.0,10,中立,大R反馈,这概率是否有点过分了2:9
1694971626,28,1380.7,10,中立,论坛讨论,国服大概什么时候会有累充奖励
1726785883,35,2659.8,10,满意,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1986337567,45,864.4,10,满意,大R反馈,这期抽卡也太坑人了
1338015151,31,2331.6,10,不满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1333658951,37,1469.2,10,中立,论坛讨论,65神兵扫荡连着七八天三金什么意思
1230259631,38,2243.3,10,满意,论坛讨论,就一个意见，不要实时pvp
1285118909,10,0.0,10,不满意,大R反馈,还想要多点体力
1118493144,34,2463.4,10,中立,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1165383537,25,0.0,10,中立,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1744180315,41,1954.7,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1925417442,30,2252.8,10,满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1279981106,53,10187.7,10,中立,论坛讨论,国服大概什么时候会有累充奖励
1953788338,41,13479.2,10,中立,大R反馈,今天阿列克谢
1372156108,34,1013.1,10,不满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1905836791,27,796.6,10,中立,玩家评论,能不能增加一个每周经验礼包
1268012701,31,0.0,10,满意,小R反馈,今天阿列克谢
1097783294,51,0.0,10,满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1900006513,7,0.0,10,中立,论坛讨论,国服大概什么时候会有累充奖励
1810448287,23,0.0,10,中立,小R反馈,还想要多点体力
1023046962,45,1839.9,10,不满意,玩家评论,话说，那些低级材料以后会有优化么
1486850566,53,9808.2,10,不满意,玩家评论,就一个意见，不要实时pvp
1622545348,22,2370.5,10,中立,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1003596635,45,5802.0,10,满意,小R反馈,还想要多点体力
1138647754,38,0.0,10,不满意,大R反馈,不用了?弃游了?谢谢
1233356607,8,0.0,10,中立,玩家评论,这概率是否有点过分了2:9
1549691056,50,4157.3,10,不满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1175647770,49,3703.2,10,中立,大R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1661853678,22,0.0,10,不满意,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1432208568,36,1101.7,10,满意,玩家评论,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1739586350,23,0.0,10,中立,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1702817164,17,0.0,10,不满意,大R反馈,能不能增加一个每周经验礼包
1472041391,47,9099.6,10,中立,大R反馈,还想要多点体力
1634132594,24,584.2,10,中立,论坛讨论,提个建议
1067588070,31,18.1,10,中立,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1926736889,24,0.0,10,满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1113795944,30,3396.2,10,不满意,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1019361858,43,355.3,10,不满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1695198402,59,21607.4,10,不满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1306575114,37,2705.7,10,不满意,大R反馈,这期抽卡也太坑人了
1388639937,47,1231.2,10,不满意,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1286729116,29,1333.6,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1694575918,27,0.0,10,不满意,大R反馈,国服大概什么时候会有累充奖励
1190530859,37,2209.3,10,不满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1260498631,39,2184.2,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1200571564,34,1961.7,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1939238376,41,1242.4,10,不满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1234424436,44,16113.7,10,满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1671909276,49,18452.3,10,中立,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1602238984,46,6354.2,10,不满意,大R反馈,今天阿列克谢
1832179589,54,28340.6,10,满意,小R反馈,国服大概什么时候会有累充奖励
1741841078,37,3320.6,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1262380642,41,1538.2,10,满意,大R反馈,提个建议
1667050103,39,2095.7,10,不满意,大R反馈,还想要多点体力
1441373183,53,7147.0,10,中立,小R反馈,春节会有新的198自选吗
1237655182,37,1788.0,10,满意,玩家评论,还想要多点体力
1660063719,46,0.0,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1012180270,27,0.0,10,不满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1329576245,47,31466.3,10,不满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1669648743,27,3103.9,10,中立,小R反馈,国服大概什么时候会有累充奖励
1408492428,32,4012.6,10,不满意,玩家评论,能不能增加一个每周经验礼包
1772573229,13,0.0,10,中立,玩家评论,提个建议
1077535776,17,0.0,10,中立,大R反馈,不用了?弃游了?谢谢
1283109712,30,951.5,10,满意,小R反馈,你们这破保底，早晚逼得我不想氪了
1552498554,38,2120.9,10,不满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1085240132,46,3185.6,10,满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1913563362,47,4629.9,10,中立,玩家评论,这期抽卡也太坑人了
1792711029,50,3805.3,10,不满意,大R反馈,还想要多点体力
1792642961,50,16408.6,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1941839475,40,315.6,10,满意,论坛讨论,就一个意见，不要实时pvp
1546509232,22,0.0,10,满意,论坛讨论,65神兵扫荡连着七八天三金什么意思
1444970859,39,1815.3,10,满意,小R反馈,能不能增加一个每周经验礼包
1320127785,33,2109.5,10,中立,小R反馈,这期抽卡也太坑人了
1805771387,48,0.0,10,中立,论坛讨论,今天阿列克谢
1051169678,9,0.0,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1024335823,8,0.0,10,满意,玩家评论,你们这破保底，早晚逼得我不想氪了
1509469190,25,1417.5,10,不满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1500773065,38,1341.0,10,不满意,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1041125652,53,3130.0,10,中立,玩家评论,提个建议
1181487598,36,3225.3,10,中立,玩家评论,这概率是否有点过分了2:9
1402349878,36,29958.9,10,不满意,小R反馈,就一个意见，不要实时pvp
1891265843,22,0.0,10,中立,玩家评论,提个建议
1226860403,27,1025.9,10,满意,论坛讨论,不用了?弃游了?谢谢
1571595628,50,0.0,10,满意,小R反馈,就一个意见，不要实时pvp
1918993407,38,1690.5,10,不满意,玩家评论,65神兵扫荡连着七八天三金什么意思
1805802937,37,3550.9,10,满意,大R反馈,国服大概什么时候会有累充奖励
1339032263,39,855.2,10,不满意,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1026992192,42,2267.5,10,不满意,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1096089012,45,1919.3,10,不满意,大R反馈,春节会有新的198自选吗
1366298096,29,1681.9,10,中立,大R反馈,提个建议
1042452572,46,0.0,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1780983648,59,11189.2,10,不满意,小R反馈,今天阿列克谢
1829284786,37,1552.4,10,满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1801842412,34,1035.4,10,不满意,大R反馈,就一个意见，不要实时pvp
1338763182,35,1606.6,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1067629513,44,33332.1,10,满意,小R反馈,不用了?弃游了?谢谢
1502235401,40,1697.1,10,不满意,玩家评论,不用了?弃游了?谢谢
1112793639,8,0.0,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
